Path	x_min	y_min	x_max	y_max	Classid
Data_set/Right/00008_00027.ppm	8	7	76	79	33
Data_set/Right/00008_00028.ppm	7	8	77	81	33
Data_set/Right/00008_00029.ppm	8	8	82	84	33
Data_set/Right/00009_00000.ppm	6	7	65	69	33
Data_set/Right/00009_00001.ppm	7	7	68	69	33
Data_set/Right/00009_00002.ppm	6	7	66	68	33
Data_set/Right/00009_00003.ppm	7	7	69	69	33
Data_set/Right/00009_00004.ppm	6	7	69	71	33
Data_set/Right/00009_00005.ppm	7	7	71	71	33
Data_set/Right/00009_00006.ppm	6	6	70	70	33
Data_set/Right/00009_00007.ppm	7	8	72	74	33
Data_set/Right/00009_00008.ppm	7	8	73	75	33
Data_set/Right/00009_00009.ppm	8	7	75	74	33
Data_set/Right/00009_00010.ppm	7	8	74	76	33
Data_set/Right/00009_00011.ppm	8	7	75	76	33
Data_set/Right/00009_00012.ppm	7	7	78	78	33
Data_set/Right/00009_00013.ppm	8	7	78	77	33
Data_set/Right/00009_00014.ppm	8	8	79	79	33
Data_set/Right/00009_00015.ppm	8	8	82	80	33
Data_set/Right/00009_00016.ppm	9	8	84	81	33
Data_set/Right/00009_00017.ppm	9	9	85	84	33
Data_set/Right/00009_00018.ppm	9	8	88	84	33
Data_set/Right/00009_00019.ppm	9	8	88	84	33
Data_set/Right/00009_00020.ppm	8	8	87	85	33
Data_set/Right/00009_00021.ppm	8	9	88	87	33
Data_set/Right/00009_00022.ppm	9	9	90	88	33
Data_set/Right/00009_00023.ppm	9	9	91	90	33
Data_set/Right/00009_00024.ppm	8	8	91	90	33
Data_set/Right/00009_00025.ppm	8	9	92	93	33
Data_set/Right/00009_00026.ppm	9	9	94	94	33
Data_set/Right/00009_00027.ppm	10	9	96	95	33
Data_set/Right/00009_00028.ppm	9	9	96	97	33
Data_set/Right/00009_00029.ppm	10	9	98	98	33
Data_set/Right/00010_00000.ppm	6	5	22	22	33
Data_set/Right/00010_00001.ppm	6	6	23	23	33
Data_set/Right/00010_00002.ppm	5	6	22	23	33
Data_set/Right/00010_00003.ppm	6	5	23	22	33
Data_set/Right/00010_00004.ppm	6	5	25	24	33
Data_set/Right/00010_00005.ppm	6	5	25	24	33
Data_set/Right/00010_00006.ppm	6	5	25	24	33
Data_set/Right/00010_00007.ppm	5	6	25	26	33
Data_set/Right/00010_00008.ppm	6	6	27	27	33
Data_set/Right/00010_00009.ppm	6	6	25	26	33
Data_set/Right/00010_00010.ppm	6	6	26	26	33
Data_set/Right/00010_00011.ppm	5	6	26	27	33
Data_set/Right/00010_00012.ppm	5	6	27	28	33
Data_set/Right/00010_00013.ppm	6	5	30	29	33
Data_set/Right/00010_00014.ppm	6	5	31	30	33
Data_set/Right/00010_00015.ppm	6	6	31	31	33
Data_set/Right/00010_00016.ppm	6	6	33	33	33
Data_set/Right/00010_00017.ppm	5	5	33	33	33
Data_set/Right/00010_00018.ppm	5	6	34	35	33
Data_set/Right/00010_00019.ppm	6	6	36	37	33
Data_set/Right/00010_00020.ppm	6	6	37	37	33
Data_set/Right/00010_00021.ppm	5	6	39	40	33
Data_set/Right/00010_00022.ppm	6	5	42	41	33
Data_set/Right/00010_00023.ppm	5	6	44	45	33
Data_set/Right/00010_00024.ppm	6	5	48	47	33
Data_set/Right/00010_00025.ppm	6	6	50	50	33
Data_set/Right/00010_00026.ppm	5	5	52	52	33
Data_set/Right/00010_00027.ppm	5	5	56	56	33
Data_set/Right/00010_00028.ppm	7	6	62	61	33
Data_set/Right/00010_00029.ppm	6	7	63	65	33
Data_set/Right/00011_00000.ppm	6	6	24	24	33
Data_set/Right/00011_00001.ppm	5	6	24	25	33
Data_set/Right/00011_00002.ppm	5	6	25	26	33
Data_set/Right/00011_00003.ppm	5	5	27	27	33
Data_set/Right/00011_00004.ppm	5	5	27	27	33
Data_set/Right/00011_00005.ppm	6	5	29	28	33
Data_set/Right/00011_00006.ppm	5	5	30	30	33
Data_set/Right/00011_00007.ppm	5	5	31	31	33
Data_set/Right/00011_00008.ppm	5	6	31	32	33
Data_set/Right/00011_00009.ppm	6	5	34	33	33
Data_set/Right/00011_00010.ppm	6	5	35	34	33
Data_set/Right/00011_00011.ppm	5	6	36	37	33
Data_set/Right/00011_00012.ppm	6	5	37	36	33
Data_set/Right/00011_00013.ppm	5	5	39	39	33
Data_set/Right/00011_00014.ppm	5	6	40	41	33
Data_set/Right/00011_00015.ppm	5	6	43	43	33
Data_set/Right/00011_00016.ppm	5	5	44	44	33
Data_set/Right/00011_00017.ppm	5	5	46	46	33
Data_set/Right/00011_00018.ppm	6	5	50	49	33
Data_set/Right/00011_00019.ppm	5	6	51	52	33
Data_set/Right/00011_00020.ppm	5	5	54	54	33
Data_set/Right/00011_00021.ppm	5	6	58	59	33
Data_set/Right/00011_00022.ppm	7	7	63	63	33
Data_set/Right/00011_00023.ppm	7	6	66	65	33
Data_set/Right/00011_00024.ppm	6	7	67	68	33
Data_set/Right/00011_00025.ppm	7	8	72	73	33
Data_set/Right/00011_00026.ppm	7	8	75	76	33
Data_set/Right/00011_00027.ppm	7	7	80	80	33
Data_set/Right/00011_00028.ppm	9	9	87	87	33
Data_set/Right/00011_00029.ppm	9	8	95	90	33
Data_set/Right/00012_00000.ppm	5	5	28	25	33
Data_set/Right/00012_00001.ppm	5	6	28	26	33
Data_set/Right/00012_00002.ppm	6	5	30	26	33
Data_set/Right/00012_00003.ppm	5	6	30	28	33
Data_set/Right/00012_00004.ppm	5	6	30	29	33
Data_set/Right/00012_00005.ppm	6	6	31	29	33
Data_set/Right/00012_00006.ppm	5	5	30	28	33
Data_set/Right/00012_00007.ppm	5	5	31	29	33
Data_set/Right/00012_00008.ppm	6	5	33	31	33
Data_set/Right/00012_00009.ppm	5	6	32	32	33
Data_set/Right/00012_00010.ppm	5	6	32	32	33
Data_set/Right/00012_00011.ppm	5	6	33	33	33
Data_set/Right/00012_00012.ppm	5	6	33	33	33
Data_set/Right/00012_00013.ppm	6	6	34	33	33
Data_set/Right/00012_00014.ppm	6	6	34	33	33
Data_set/Right/00012_00015.ppm	5	6	33	33	33
Data_set/Right/00012_00016.ppm	5	5	32	31	33
Data_set/Right/00012_00017.ppm	5	6	34	34	33
Data_set/Right/00012_00018.ppm	5	6	35	35	33
Data_set/Right/00012_00019.ppm	5	6	35	35	33
Data_set/Right/00012_00020.ppm	6	6	37	35	33
Data_set/Right/00012_00021.ppm	5	5	36	34	33
Data_set/Right/00012_00022.ppm	5	5	37	33	33
Data_set/Right/00012_00023.ppm	6	5	38	34	33
Data_set/Right/00012_00024.ppm	5	5	37	34	33
Data_set/Right/00012_00025.ppm	6	6	38	35	33
Data_set/Right/00012_00026.ppm	6	6	38	36	33
Data_set/Right/00012_00027.ppm	6	6	38	37	33
Data_set/Right/00012_00028.ppm	6	6	39	37	33
Data_set/Right/00012_00029.ppm	5	5	38	37	33
Data_set/Right/00013_00000.ppm	5	6	33	34	33
Data_set/Right/00013_00001.ppm	5	5	34	34	33
Data_set/Right/00013_00002.ppm	5	5	35	35	33
Data_set/Right/00013_00003.ppm	5	6	36	37	33
Data_set/Right/00013_00004.ppm	6	5	38	37	33
Data_set/Right/00013_00005.ppm	6	5	38	37	33
Data_set/Right/00013_00006.ppm	5	5	38	38	33
Data_set/Right/00013_00007.ppm	5	5	38	38	33
Data_set/Right/00013_00008.ppm	6	6	40	40	33
Data_set/Right/00013_00009.ppm	5	5	41	41	33
Data_set/Right/00013_00010.ppm	6	6	44	44	33
Data_set/Right/00013_00011.ppm	6	6	44	44	33
Data_set/Right/00013_00012.ppm	6	5	45	44	33
Data_set/Right/00013_00013.ppm	5	5	45	44	33
Data_set/Right/00013_00014.ppm	6	6	49	48	33
Data_set/Right/00013_00015.ppm	6	6	50	49	33
Data_set/Right/00013_00016.ppm	6	6	51	50	33
Data_set/Right/00013_00017.ppm	5	6	52	52	33
Data_set/Right/00013_00018.ppm	6	6	54	52	33
Data_set/Right/00013_00019.ppm	5	5	55	54	33
Data_set/Right/00013_00020.ppm	5	6	58	57	33
Data_set/Right/00013_00021.ppm	6	5	61	59	33
Data_set/Right/00013_00022.ppm	7	7	65	64	33
Data_set/Right/00013_00023.ppm	6	6	67	66	33
Data_set/Right/00013_00024.ppm	7	6	71	69	33
Data_set/Right/00013_00025.ppm	8	8	77	76	33
Data_set/Right/00013_00026.ppm	8	7	83	81	33
Data_set/Right/00013_00027.ppm	8	8	90	89	33
Data_set/Right/00013_00028.ppm	9	9	97	95	33
Data_set/Right/00013_00029.ppm	11	10	108	102	33
Data_set/Right/00014_00000.ppm	5	5	30	32	33
Data_set/Right/00014_00001.ppm	6	5	31	31	33
Data_set/Right/00014_00002.ppm	6	6	31	32	33
Data_set/Right/00014_00003.ppm	5	5	30	31	33
Data_set/Right/00014_00004.ppm	6	5	31	31	33
Data_set/Right/00014_00005.ppm	6	6	32	33	33
Data_set/Right/00014_00006.ppm	5	5	31	32	33
Data_set/Right/00014_00007.ppm	5	6	31	33	33
Data_set/Right/00014_00008.ppm	6	5	32	32	33
Data_set/Right/00014_00009.ppm	6	5	33	33	33
Data_set/Right/00014_00010.ppm	5	6	32	34	33
Data_set/Right/00014_00011.ppm	5	6	32	35	33
Data_set/Right/00014_00012.ppm	5	6	33	35	33
Data_set/Right/00014_00013.ppm	5	6	33	36	33
Data_set/Right/00014_00014.ppm	5	6	33	36	33
Data_set/Right/00014_00015.ppm	5	5	34	36	33
Data_set/Right/00014_00016.ppm	5	6	35	38	33
Data_set/Right/00014_00017.ppm	5	6	35	38	33
Data_set/Right/00014_00018.ppm	5	5	35	37	33
Data_set/Right/00014_00019.ppm	5	6	36	39	33
Data_set/Right/00014_00020.ppm	5	6	36	39	33
Data_set/Right/00014_00021.ppm	6	6	37	39	33
Data_set/Right/00014_00022.ppm	5	5	37	39	33
Data_set/Right/00014_00023.ppm	5	6	37	40	33
Data_set/Right/00014_00024.ppm	6	6	38	40	33
Data_set/Right/00014_00025.ppm	5	5	37	39	33
Data_set/Right/00014_00026.ppm	6	5	39	40	33
Data_set/Right/00014_00027.ppm	6	6	39	41	33
Data_set/Right/00014_00028.ppm	5	5	39	41	33
Data_set/Right/00014_00029.ppm	6	5	41	42	33
Data_set/Right/00015_00000.ppm	6	6	21	24	33
Data_set/Right/00015_00001.ppm	6	6	22	25	33
Data_set/Right/00015_00002.ppm	6	6	22	25	33
Data_set/Right/00015_00003.ppm	6	6	23	26	33
Data_set/Right/00015_00004.ppm	6	5	23	25	33
Data_set/Right/00015_00005.ppm	5	6	23	27	33
Data_set/Right/00015_00006.ppm	6	6	24	28	33
Data_set/Right/00015_00007.ppm	5	6	24	29	33
Data_set/Right/00015_00008.ppm	5	6	25	30	33
Data_set/Right/00015_00009.ppm	5	5	26	30	33
Data_set/Right/00015_00010.ppm	6	5	27	30	33
Data_set/Right/00015_00011.ppm	5	6	27	33	33
Data_set/Right/00015_00012.ppm	6	6	29	34	33
Data_set/Right/00015_00013.ppm	5	5	28	33	33
Data_set/Right/00015_00014.ppm	5	5	28	34	33
Data_set/Right/00015_00015.ppm	5	6	29	36	33
Data_set/Right/00015_00016.ppm	5	5	30	36	33
Data_set/Right/00015_00017.ppm	5	5	31	37	33
Data_set/Right/00015_00018.ppm	6	5	33	38	33
Data_set/Right/00015_00019.ppm	6	5	33	39	33
Data_set/Right/00015_00020.ppm	6	6	35	43	33
Data_set/Right/00015_00021.ppm	5	5	36	44	33
Data_set/Right/00015_00022.ppm	5	6	36	47	33
Data_set/Right/00015_00023.ppm	6	5	39	48	33
Data_set/Right/00015_00024.ppm	6	5	42	52	33
Data_set/Right/00015_00025.ppm	5	6	42	55	33
Data_set/Right/00015_00026.ppm	6	6	44	58	33
Data_set/Right/00015_00027.ppm	5	6	45	62	33
Data_set/Right/00015_00028.ppm	5	7	48	68	33
Data_set/Right/00015_00029.ppm	6	7	52	72	33
Data_set/Right/00016_00000.ppm	5	5	31	33	33
Data_set/Right/00016_00001.ppm	5	6	29	32	33
Data_set/Right/00016_00002.ppm	6	5	31	33	33
Data_set/Right/00016_00003.ppm	6	5	33	35	33
Data_set/Right/00016_00004.ppm	5	6	32	34	33
Data_set/Right/00016_00005.ppm	6	5	33	35	33
Data_set/Right/00016_00006.ppm	5	5	33	35	33
Data_set/Right/00016_00007.ppm	6	5	33	34	33
Data_set/Right/00016_00008.ppm	6	6	35	38	33
Data_set/Right/00016_00009.ppm	6	6	35	38	33
Data_set/Right/00016_00010.ppm	5	6	35	38	33
Data_set/Right/00016_00011.ppm	5	5	35	36	33
Data_set/Right/00016_00012.ppm	5	6	35	37	33
Data_set/Right/00016_00013.ppm	5	5	36	38	33
Data_set/Right/00016_00014.ppm	6	6	39	42	33
Data_set/Right/00016_00015.ppm	6	6	39	43	33
Data_set/Right/00016_00016.ppm	6	6	39	43	33
Data_set/Right/00016_00017.ppm	6	6	39	43	33
Data_set/Right/00016_00018.ppm	5	6	40	45	33
Data_set/Right/00016_00019.ppm	5	6	40	44	33
Data_set/Right/00016_00020.ppm	6	5	42	45	33
Data_set/Right/00016_00021.ppm	5	6	43	48	33
Data_set/Right/00016_00022.ppm	5	5	43	47	33
Data_set/Right/00016_00023.ppm	6	6	44	50	33
Data_set/Right/00016_00024.ppm	6	6	46	52	33
Data_set/Right/00016_00025.ppm	6	6	49	56	33
Data_set/Right/00016_00026.ppm	6	5	49	55	33
Data_set/Right/00016_00027.ppm	6	6	51	58	33
Data_set/Right/00016_00028.ppm	6	6	53	61	33
Data_set/Right/00016_00029.ppm	6	7	55	66	33
Data_set/Right/00017_00000.ppm	6	6	25	31	33
Data_set/Right/00017_00001.ppm	5	6	24	31	33
Data_set/Right/00017_00002.ppm	6	6	25	31	33
Data_set/Right/00017_00003.ppm	6	6	26	32	33
Data_set/Right/00017_00004.ppm	6	5	26	32	33
Data_set/Right/00017_00005.ppm	5	5	25	32	33
Data_set/Right/00017_00006.ppm	5	6	26	34	33
Data_set/Right/00017_00007.ppm	6	5	29	34	33
Data_set/Right/00017_00008.ppm	6	6	29	36	33
Data_set/Right/00017_00009.ppm	5	6	28	37	33
Data_set/Right/00017_00010.ppm	5	5	30	38	33
Data_set/Right/00017_00011.ppm	5	6	30	39	33
Data_set/Right/00017_00012.ppm	6	6	31	40	33
Data_set/Right/00017_00013.ppm	6	6	31	42	33
Data_set/Right/00017_00014.ppm	5	5	32	40	33
Data_set/Right/00017_00015.ppm	5	6	33	44	33
Data_set/Right/00017_00016.ppm	6	6	35	48	33
Data_set/Right/00017_00017.ppm	5	5	36	50	33
Data_set/Right/00017_00018.ppm	5	5	36	50	33
Data_set/Right/00017_00019.ppm	5	5	37	55	33
Data_set/Right/00017_00020.ppm	5	6	37	55	33
Data_set/Right/00017_00021.ppm	5	6	38	56	33
Data_set/Right/00017_00022.ppm	5	5	40	59	33
Data_set/Right/00017_00023.ppm	5	6	41	64	33
Data_set/Right/00017_00024.ppm	5	7	42	67	33
Data_set/Right/00017_00025.ppm	6	6	45	70	33
Data_set/Right/00017_00026.ppm	5	8	45	74	33
Data_set/Right/00017_00027.ppm	6	8	46	79	33
Data_set/Right/00017_00028.ppm	6	8	47	82	33
Data_set/Right/00017_00029.ppm	5	8	48	86	33
Data_set/Right/00018_00000.ppm	6	5	21	28	33
Data_set/Right/00018_00001.ppm	5	5	23	29	33
Data_set/Right/00018_00002.ppm	6	5	24	29	33
Data_set/Right/00018_00003.ppm	5	5	24	29	33
Data_set/Right/00018_00004.ppm	6	5	25	29	33
Data_set/Right/00018_00005.ppm	6	5	26	30	33
Data_set/Right/00018_00006.ppm	5	6	25	32	33
Data_set/Right/00018_00007.ppm	5	6	25	34	33
Data_set/Right/00018_00008.ppm	6	5	27	34	33
Data_set/Right/00018_00009.ppm	5	5	26	35	33
Data_set/Right/00018_00010.ppm	6	5	28	36	33
Data_set/Right/00018_00011.ppm	5	6	27	38	33
Data_set/Right/00018_00012.ppm	5	6	28	39	33
Data_set/Right/00018_00013.ppm	5	6	29	42	33
Data_set/Right/00018_00014.ppm	6	5	30	41	33
Data_set/Right/00018_00015.ppm	5	5	30	42	33
Data_set/Right/00018_00016.ppm	5	5	31	44	33
Data_set/Right/00018_00017.ppm	6	5	32	45	33
Data_set/Right/00018_00018.ppm	6	5	33	48	33
Data_set/Right/00018_00019.ppm	5	5	34	50	33
Data_set/Right/00018_00020.ppm	6	5	35	52	33
Data_set/Right/00018_00021.ppm	6	5	37	54	33
Data_set/Right/00018_00022.ppm	5	5	37	56	33
Data_set/Right/00018_00023.ppm	6	6	38	60	33
Data_set/Right/00018_00024.ppm	6	7	40	66	33
Data_set/Right/00018_00025.ppm	6	6	41	67	33
Data_set/Right/00018_00026.ppm	6	8	42	73	33
Data_set/Right/00018_00027.ppm	6	8	43	77	33
Data_set/Right/00018_00028.ppm	5	7	43	81	33
Data_set/Right/00018_00029.ppm	6	8	45	86	33
Data_set/Right/00019_00000.ppm	6	5	25	25	33
Data_set/Right/00019_00001.ppm	6	5	25	25	33
Data_set/Right/00019_00002.ppm	5	5	24	25	33
Data_set/Right/00019_00003.ppm	6	5	25	25	33
Data_set/Right/00019_00004.ppm	6	5	26	26	33
Data_set/Right/00019_00005.ppm	6	5	26	26	33
Data_set/Right/00019_00006.ppm	5	5	26	27	33
Data_set/Right/00019_00007.ppm	5	6	26	28	33
Data_set/Right/00019_00008.ppm	6	5	27	27	33
Data_set/Right/00019_00009.ppm	5	6	26	28	33
Data_set/Right/00019_00010.ppm	6	6	28	29	33
Data_set/Right/00019_00011.ppm	5	5	27	28	33
Data_set/Right/00019_00012.ppm	6	6	28	29	33
Data_set/Right/00019_00013.ppm	5	5	27	28	33
Data_set/Right/00019_00014.ppm	6	5	29	29	33
Data_set/Right/00019_00015.ppm	5	6	28	30	33
Data_set/Right/00019_00016.ppm	5	6	28	31	33
Data_set/Right/00019_00017.ppm	6	5	29	30	33
Data_set/Right/00019_00018.ppm	5	5	29	30	33
Data_set/Right/00019_00019.ppm	6	6	30	32	33
Data_set/Right/00019_00020.ppm	5	5	29	31	33
Data_set/Right/00019_00021.ppm	6	6	30	32	33
Data_set/Right/00019_00022.ppm	5	6	30	33	33
Data_set/Right/00019_00023.ppm	5	5	30	32	33
Data_set/Right/00019_00024.ppm	6	6	31	33	33
Data_set/Right/00019_00025.ppm	5	5	30	32	33
Data_set/Right/00019_00026.ppm	6	5	31	32	33
Data_set/Right/00019_00027.ppm	5	6	30	33	33
Data_set/Right/00019_00028.ppm	6	6	32	34	33
Data_set/Right/00020_00000.ppm	5	6	22	23	33
Data_set/Right/00020_00001.ppm	6	5	23	22	33
Data_set/Right/00020_00002.ppm	5	5	23	23	33
Data_set/Right/00020_00003.ppm	5	5	23	23	33
Data_set/Right/00020_00004.ppm	6	6	24	24	33
Data_set/Right/00020_00005.ppm	6	6	25	25	33
Data_set/Right/00020_00006.ppm	5	5	24	24	33
Data_set/Right/00020_00007.ppm	6	6	28	28	33
Data_set/Right/00020_00008.ppm	5	5	27	27	33
Data_set/Right/00020_00009.ppm	6	5	29	28	33
Data_set/Right/00020_00010.ppm	5	6	29	30	33
Data_set/Right/00020_00011.ppm	6	6	31	31	33
Data_set/Right/00020_00012.ppm	6	5	34	33	33
Data_set/Right/00020_00013.ppm	5	6	34	34	33
Data_set/Right/00020_00014.ppm	5	5	36	36	33
Data_set/Right/00020_00015.ppm	5	5	39	39	33
Data_set/Right/00020_00016.ppm	6	5	42	41	33
Data_set/Right/00020_00017.ppm	6	6	43	43	33
Data_set/Right/00020_00018.ppm	6	5	46	45	33
Data_set/Right/00020_00019.ppm	5	5	49	49	33
Data_set/Right/00020_00020.ppm	6	6	53	53	33
Data_set/Right/00020_00021.ppm	5	5	56	56	33
Data_set/Right/00020_00022.ppm	6	6	61	60	33
Data_set/Right/00020_00023.ppm	7	7	66	65	33
Data_set/Right/00020_00024.ppm	7	7	71	69	33
Data_set/Right/00020_00025.ppm	8	7	79	75	33
Data_set/Right/00020_00026.ppm	7	8	79	77	33
Data_set/Right/00020_00027.ppm	9	7	85	80	33
Data_set/Right/00020_00028.ppm	9	8	87	84	33
Data_set/Right/00020_00029.ppm	8	8	87	86	33
Data_set/Right/00021_00000.ppm	6	6	29	31	33
Data_set/Right/00021_00001.ppm	6	5	30	31	33
Data_set/Right/00021_00002.ppm	6	6	30	32	33
Data_set/Right/00021_00003.ppm	6	5	30	31	33
Data_set/Right/00021_00004.ppm	5	6	29	33	33
Data_set/Right/00021_00005.ppm	5	5	29	32	33
Data_set/Right/00021_00006.ppm	6	5	31	33	33
Data_set/Right/00021_00007.ppm	5	5	30	33	33
Data_set/Right/00021_00008.ppm	5	5	31	34	33
Data_set/Right/00021_00009.ppm	6	5	33	35	33
Data_set/Right/00021_00010.ppm	5	6	33	37	33
Data_set/Right/00021_00011.ppm	6	5	35	37	33
Data_set/Right/00021_00012.ppm	5	6	34	38	33
Data_set/Right/00021_00013.ppm	5	5	35	38	33
Data_set/Right/00021_00014.ppm	6	6	36	39	33
Data_set/Right/00021_00015.ppm	6	6	36	39	33
Data_set/Right/00021_00016.ppm	6	5	37	39	33
Data_set/Right/00021_00017.ppm	6	5	38	40	33
Data_set/Right/00021_00018.ppm	5	6	37	42	33
Data_set/Right/00021_00019.ppm	5	6	38	44	33
Data_set/Right/00021_00020.ppm	6	5	40	43	33
Data_set/Right/00021_00021.ppm	6	6	40	45	33
Data_set/Right/00021_00022.ppm	6	6	41	45	33
Data_set/Right/00021_00023.ppm	6	6	41	46	33
Data_set/Right/00021_00024.ppm	6	6	42	47	33
Data_set/Right/00021_00025.ppm	6	6	43	48	33
Data_set/Right/00021_00026.ppm	5	5	43	48	33
Data_set/Right/00021_00027.ppm	5	5	44	49	33
Data_set/Right/00021_00028.ppm	6	5	45	50	33
Data_set/Right/00021_00029.ppm	6	5	46	51	33
Data_set/Right/00022_00000.ppm	5	6	21	22	33
Data_set/Right/00022_00001.ppm	5	6	21	22	33
Data_set/Right/00022_00002.ppm	5	5	21	21	33
Data_set/Right/00022_00003.ppm	5	5	21	21	33
Data_set/Right/00022_00004.ppm	5	6	22	23	33
Data_set/Right/00022_00005.ppm	5	6	22	23	33
Data_set/Right/00022_00006.ppm	5	6	22	23	33
Data_set/Right/00022_00007.ppm	5	5	22	22	33
Data_set/Right/00022_00008.ppm	5	5	22	22	33
Data_set/Right/00022_00009.ppm	5	5	22	22	33
Data_set/Right/00022_00010.ppm	5	6	22	24	33
Data_set/Right/00022_00011.ppm	6	6	24	24	33
Data_set/Right/00022_00012.ppm	6	6	24	24	33
Data_set/Right/00022_00013.ppm	5	5	23	23	33
Data_set/Right/00022_00014.ppm	6	5	40	38	33
Data_set/Right/00022_00015.ppm	6	6	40	39	33
Data_set/Right/00022_00016.ppm	6	6	41	40	33
Data_set/Right/00022_00017.ppm	6	5	42	40	33
Data_set/Right/00022_00018.ppm	5	5	42	41	33
Data_set/Right/00022_00019.ppm	5	5	43	42	33
Data_set/Right/00022_00020.ppm	6	5	45	43	33
Data_set/Right/00022_00021.ppm	5	6	45	45	33
Data_set/Right/00022_00022.ppm	5	5	45	45	33
Data_set/Right/00022_00023.ppm	5	5	46	46	33
Data_set/Right/00022_00024.ppm	5	6	47	48	33
Data_set/Right/00022_00025.ppm	5	6	48	49	33
Data_set/Right/00022_00026.ppm	6	5	50	49	33
Data_set/Right/00022_00027.ppm	5	5	51	50	33
Data_set/Right/00022_00028.ppm	6	5	53	51	33
Data_set/Right/00022_00029.ppm	5	5	54	53	33
Data_set/Up/00000_00000.ppm	6	6	32	32	35
Data_set/Up/00000_00001.ppm	6	5	33	32	35
Data_set/Up/00000_00002.ppm	6	6	34	34	35
Data_set/Up/00000_00003.ppm	6	5	34	33	35
Data_set/Up/00000_00004.ppm	6	6	34	34	35
Data_set/Up/00000_00005.ppm	6	6	35	35	35
Data_set/Up/00000_00006.ppm	6	6	36	36	35
Data_set/Up/00000_00007.ppm	6	6	37	37	35
Data_set/Up/00000_00008.ppm	5	5	37	37	35
Data_set/Up/00000_00009.ppm	6	5	39	38	35
Data_set/Up/00000_00010.ppm	6	6	40	41	35
Data_set/Up/00000_00011.ppm	5	6	41	43	35
Data_set/Up/00000_00012.ppm	5	6	41	43	35
Data_set/Up/00000_00013.ppm	5	6	42	44	35
Data_set/Up/00000_00014.ppm	5	5	43	44	35
Data_set/Up/00000_00015.ppm	5	5	47	47	35
Data_set/Up/00000_00016.ppm	6	5	50	49	35
Data_set/Up/00000_00017.ppm	5	6	50	51	35
Data_set/Up/00000_00018.ppm	5	6	53	54	35
Data_set/Up/00000_00019.ppm	6	5	55	55	35
Data_set/Up/00000_00020.ppm	5	5	57	58	35
Data_set/Up/00000_00021.ppm	6	6	61	63	35
Data_set/Up/00000_00022.ppm	6	7	62	66	35
Data_set/Up/00000_00023.ppm	7	6	69	70	35
Data_set/Up/00000_00024.ppm	7	7	72	74	35
Data_set/Up/00000_00025.ppm	8	8	78	83	35
Data_set/Up/00000_00026.ppm	8	8	86	91	35
Data_set/Up/00000_00027.ppm	9	9	91	96	35
Data_set/Up/00000_00028.ppm	9	11	100	109	35
Data_set/Up/00000_00029.ppm	11	12	108	117	35
Data_set/Up/00001_00000.ppm	6	6	24	24	35
Data_set/Up/00001_00001.ppm	5	6	23	25	35
Data_set/Up/00001_00002.ppm	6	6	24	25	35
Data_set/Up/00001_00003.ppm	5	6	23	25	35
Data_set/Up/00001_00004.ppm	6	6	24	25	35
Data_set/Up/00001_00005.ppm	6	5	24	23	35
Data_set/Up/00001_00006.ppm	6	5	25	24	35
Data_set/Up/00001_00007.ppm	6	5	25	24	35
Data_set/Up/00001_00008.ppm	5	6	26	27	35
Data_set/Up/00001_00009.ppm	6	6	27	27	35
Data_set/Up/00001_00010.ppm	5	5	26	26	35
Data_set/Up/00001_00011.ppm	5	5	27	26	35
Data_set/Up/00001_00012.ppm	5	6	27	27	35
Data_set/Up/00001_00013.ppm	5	5	28	27	35
Data_set/Up/00001_00014.ppm	6	6	29	29	35
Data_set/Up/00001_00015.ppm	5	6	29	30	35
Data_set/Up/00001_00016.ppm	5	5	30	31	35
Data_set/Up/00001_00017.ppm	6	5	33	33	35
Data_set/Up/00001_00018.ppm	5	5	32	33	35
Data_set/Up/00001_00019.ppm	5	6	34	35	35
Data_set/Up/00001_00020.ppm	6	6	38	38	35
Data_set/Up/00001_00021.ppm	6	6	38	38	35
Data_set/Up/00001_00022.ppm	5	6	38	39	35
Data_set/Up/00001_00023.ppm	6	6	43	44	35
Data_set/Up/00001_00024.ppm	5	6	44	46	35
Data_set/Up/00001_00025.ppm	5	6	48	49	35
Data_set/Up/00001_00026.ppm	6	6	52	52	35
Data_set/Up/00001_00027.ppm	5	5	56	56	35
Data_set/Up/00001_00028.ppm	6	7	61	64	35
Data_set/Up/00001_00029.ppm	7	6	70	70	35
Data_set/Up/00002_00000.ppm	5	6	24	25	35
Data_set/Up/00002_00001.ppm	5	6	24	25	35
Data_set/Up/00002_00002.ppm	6	6	26	26	35
Data_set/Up/00002_00003.ppm	5	5	26	26	35
Data_set/Up/00002_00004.ppm	6	5	27	26	35
Data_set/Up/00002_00005.ppm	6	6	28	28	35
Data_set/Up/00002_00006.ppm	5	5	29	30	35
Data_set/Up/00002_00007.ppm	6	5	30	30	35
Data_set/Up/00002_00008.ppm	6	5	29	29	35
Data_set/Up/00002_00009.ppm	5	6	28	30	35
Data_set/Up/00002_00010.ppm	5	5	28	29	35
Data_set/Up/00002_00011.ppm	6	5	30	30	35
Data_set/Up/00002_00012.ppm	6	5	30	30	35
Data_set/Up/00002_00013.ppm	6	6	31	32	35
Data_set/Up/00002_00014.ppm	5	5	30	31	35
Data_set/Up/00002_00015.ppm	5	5	31	32	35
Data_set/Up/00002_00016.ppm	5	5	32	33	35
